arrest_key,arrest_date,pd_cd,ky_cd,ofns_desc,law_cat_cd,arrest_boro,arrest_precinct,age_group,perp_sex,perp_race,longitude,latitude
238779841,01/07/2022,139,101,MURDER & NON-NEGL. MANSLAUGHTE,F,Q,103,18-24,M,BLACK,-73.792139,40.707439
238779842,01/07/2022,244,107,BURGLARY,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238779843,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,108,25-44,M,BLACK,-73.955274,40.742954
238782120,01/07/2022,109,106,FELONY ASSAULT,F,B,47,25-44,F,BLACK,-73.8472717577564,40.8873136344706
238782121,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,67,25-44,M,BLACK,-73.948124,40.650877
238782122,01/07/2022,729,113,FORGERY,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.82518463,40.75764902
238782123,01/07/2022,209,231,BURGLAR'S TOOLS,M,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.82518463,40.75764902
238782124,01/07/2022,792,118,DANGEROUS WEAPONS,F,Q,103,18-24,M,BLACK,-73.792139,40.707439
238782125,01/06/2022,106,106,FELONY ASSAULT,F,Q,105,25-44,M,BLACK,-73.7348645378882,40.7265293769835
238782126,01/07/2022,339,341,PETIT LARCENY,M,S,121,25-44,M,BLACK,-74.163424,40.633478
238782746,01/07/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,44,45-64,M,BLACK,-73.9196277517392,40.8378421209284
238782747,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,10,45-64,F,BLACK,-73.996893,40.760224
238782748,01/07/2022,109,106,FELONY ASSAULT,F,M,28,25-44,M,BLACK,-73.9524740603515,40.8084177460021
238782749,01/07/2022,109,106,FELONY ASSAULT,F,M,14,25-44,M,BLACK HISPANIC,-73.9945368920152,40.7535327012632
238782750,01/07/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,114,25-44,M,BLACK,-73.9150241703895,40.7694951184418
238782751,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,108,25-44,M,BLACK,-73.920492,40.741312
238782752,01/07/2022,397,105,ROBBERY,F,S,120,25-44,F,WHITE,-74.07206261,40.62186006
238784715,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,62,25-44,M,WHITE HISPANIC,-73.978784,40.605992
238784716,01/07/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,K,83,25-44,M,WHITE HISPANIC,-73.924606,40.698158
238784717,01/07/2022,969,881,OTHER TRAFFIC INFRACTION,M,M,1,45-64,M,BLACK,-74.00702795,40.72449585
238784718,01/06/2022,969,881,OTHER TRAFFIC INFRACTION,M,Q,102,25-44,M,BLACK,-73.831570887672,40.69932415739
238784720,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,121,45-64,F,WHITE,-74.169717,40.635001
238786524,01/06/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,45,25-44,M,BLACK HISPANIC,-73.833775,40.872958
238786525,01/07/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,45,25-44,M,BLACK HISPANIC,-73.833775,40.872958
238786526,01/06/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,45,18-24,M,WHITE HISPANIC,-73.833775,40.872958
238786527,01/07/2022,505,117,DANGEROUS DRUGS,F,K,73,45-64,M,WHITE,-73.90144969,40.66365723
238786528,01/06/2022,511,235,DANGEROUS DRUGS,M,M,1,25-44,M,WHITE HISPANIC,-74.005974,40.709325
238786530,01/07/2022,339,341,PETIT LARCENY,M,S,121,25-44,M,WHITE,-74.145174,40.636706
238788198,01/07/2022,397,105,ROBBERY,F,B,46,18-24,M,BLACK,-73.908975,40.853828
238788199,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,41,25-44,M,WHITE HISPANIC,-73.895748,40.816034
238788200,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,77,18-24,F,BLACK,-73.930572,40.674593
238788202,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,69,25-44,M,BLACK,-73.905128,40.648698
238788203,01/07/2022,244,107,BURGLARY,F,K,67,18-24,M,BLACK,-73.929484,40.662534
238789959,01/07/2022,596,116,SEX CRIMES,F,B,45,25-44,M,WHITE,-73.8271260588639,40.8307223277672
238789960,01/07/2022,596,116,SEX CRIMES,F,B,45,25-44,M,WHITE,-73.8271260588639,40.8307223277672
238789961,01/07/2022,596,116,SEX CRIMES,F,B,45,25-44,M,WHITE,-73.8271260588639,40.8307223277672
238789962,01/07/2022,397,105,ROBBERY,F,B,47,25-44,M,BLACK,-73.848211,40.87278
238789963,01/07/2022,397,105,ROBBERY,F,B,46,<18,M,BLACK,-73.910273,40.853037
238789964,01/07/2022,397,105,ROBBERY,F,B,46,<18,F,BLACK,-73.910273,40.853037
238789965,01/07/2022,397,105,ROBBERY,F,B,46,<18,M,BLACK,-73.910273,40.853037
238789966,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,40,45-64,F,WHITE HISPANIC,-73.923306,40.808526
238789967,01/07/2022,511,235,DANGEROUS DRUGS,M,B,44,45-64,M,BLACK HISPANIC,-73.918934,40.83577
238789968,01/07/2022,515,117,DANGEROUS DRUGS,F,B,44,25-44,M,BLACK HISPANIC,-73.919357,40.825869
238789969,01/07/2022,511,235,DANGEROUS DRUGS,M,B,44,25-44,F,WHITE HISPANIC,-73.918934,40.83577
238789970,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,45-64,M,WHITE HISPANIC,-73.89818,40.845795
238789971,01/07/2022,129,101,MURDER & NON-NEGL. MANSLAUGHTE,F,K,75,25-44,M,WHITE HISPANIC,-73.8818110231735,40.6713598203364
238789972,01/07/2022,129,101,MURDER & NON-NEGL. MANSLAUGHTE,F,K,75,25-44,M,WHITE,-73.8818110231735,40.6713598203364
238789973,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,77,45-64,M,BLACK,-73.930572,40.674593
238789974,01/07/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,62,25-44,M,WHITE HISPANIC,-73.983555,40.600582
238789975,01/07/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,K,77,18-24,M,BLACK,-73.935272,40.669026
238789976,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,68,25-44,M,WHITE HISPANIC,-74.0227120876572,40.6388651705916
238789977,01/07/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,45-64,M,BLACK,-73.911539,40.655632
238789978,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,75,18-24,M,BLACK,-73.881509,40.671404
238789979,01/07/2022,105,106,FELONY ASSAULT,F,K,60,45-64,M,BLACK,-73.9764803960699,40.5766459780433
238789980,01/07/2022,109,106,FELONY ASSAULT,F,K,72,45-64,M,WHITE HISPANIC,-74.0004411548878,40.6581577535544
238789981,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,72,45-64,M,WHITE HISPANIC,-74.000634,40.657949
238789982,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,62,<18,M,ASIAN / PACIFIC ISLANDER,-74.0029507988395,40.6022161657077
238789983,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,K,77,18-24,M,BLACK,-73.930572,40.674593
238789986,01/06/2022,49,995,FOR OTHER AUTHORITIES,,M,18,45-64,M,WHITE,-73.978341,40.75697
238789987,01/07/2022,439,109,GRAND LARCENY,F,M,6,25-44,M,BLACK,-74.005428,40.733876
238789989,01/07/2022,729,113,FORGERY,F,M,10,25-44,M,BLACK,-73.998428,40.742827
238789990,01/07/2022,339,341,PETIT LARCENY,M,M,32,45-64,M,BLACK,-73.94372,40.817825
238789991,01/07/2022,792,118,DANGEROUS WEAPONS,F,M,5,18-24,M,BLACK,-74.001251,40.716337
238789992,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,23,25-44,M,BLACK,-73.939372,40.78845
238789993,01/07/2022,109,106,FELONY ASSAULT,F,M,26,<18,M,BLACK,-73.95628448405,40.8148034786258
238789994,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,18,25-44,M,WHITE,-73.985702,40.76539
238789995,01/07/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,25-44,M,BLACK,-73.895335,40.700733
238789996,01/07/2022,105,106,FELONY ASSAULT,F,Q,114,25-44,M,BLACK,-73.9150241703895,40.7694951184418
238789997,01/07/2022,681,233,SEX CRIMES,M,Q,114,25-44,M,BLACK,-73.9150241703895,40.7694951184418
238789998,01/07/2022,739,112,THEFT-FRAUD,F,Q,112,25-44,M,BLACK HISPANIC,-73.8515418216779,40.7226409964758
238790000,01/07/2022,0,0,(null),9,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.827328,40.762037
238790002,01/07/2022,0,0,(null),9,Q,102,18-24,M,BLACK HISPANIC,-73.825952,40.712206
238790003,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,113,25-44,M,WHITE HISPANIC,-73.79057,40.681865
238790004,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,113,25-44,M,WHITE HISPANIC,-73.79057,40.681865
238790005,01/07/2022,729,113,FORGERY,F,Q,104,25-44,F,WHITE,-73.910369,40.699629
238790006,01/07/2022,112,126,MISCELLANEOUS PENAL LAW,F,S,122,18-24,M,BLACK,-74.113281,40.562067
238790007,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,120,18-24,M,BLACK,-74.077263,40.644996
238791876,01/07/2022,244,107,BURGLARY,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238791877,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238791878,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,25-44,F,WHITE HISPANIC,-73.89818,40.845795
238791879,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,25-44,F,WHITE HISPANIC,-73.900499,40.844144
238791880,01/07/2022,105,106,FELONY ASSAULT,F,B,43,25-44,M,BLACK,-73.8700413043181,40.8229123084767
238791881,01/07/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,K,90,18-24,M,WHITE HISPANIC,-73.950348,40.706283
238791883,01/07/2022,106,106,FELONY ASSAULT,F,K,61,25-44,F,WHITE,-73.9608543158447,40.5940190586592
238791884,01/07/2022,109,106,FELONY ASSAULT,F,K,77,25-44,F,BLACK,-73.9305713255961,40.6744956865259
238791885,01/07/2022,109,106,FELONY ASSAULT,F,K,67,25-44,F,WHITE HISPANIC,-73.951016510623,40.6488507469884
238791887,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,30,45-64,M,BLACK,-73.949694,40.822381
238791888,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,25,25-44,M,BLACK,-73.929984,40.789593
238791890,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,M,BLACK,-73.94548329,40.80777234
238791891,01/07/2022,339,341,PETIT LARCENY,M,M,13,25-44,M,WHITE,-73.98693,40.733635
238791892,01/07/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,14,25-44,M,BLACK,-73.9935,40.754692
238791894,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,5,18-24,M,WHITE HISPANIC,-74.001251,40.716337
238791896,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,5,18-24,M,WHITE HISPANIC,-74.001251,40.716337
238791897,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,28,25-44,M,BLACK,-73.951878,40.810469
238791900,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,28,25-44,M,BLACK,-73.9524740603515,40.8084177460021
238791902,01/07/2022,49,995,FOR OTHER AUTHORITIES,,M,10,25-44,M,WHITE HISPANIC,-74.007082,40.743682
238791903,01/07/2022,339,341,PETIT LARCENY,M,M,19,25-44,M,WHITE HISPANIC,-73.954784,40.779159
238791904,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,108,25-44,M,WHITE,-73.948764,40.740221
238791905,01/07/2022,203,352,CRIMINAL TRESPASS,M,Q,107,18-24,M,BLACK,-73.813975,40.730234
238791906,01/07/2022,792,118,DANGEROUS WEAPONS,F,Q,114,25-44,M,WHITE,-73.92211916,40.75513959
238791907,01/07/2022,203,352,CRIMINAL TRESPASS,M,Q,106,45-64,M,ASIAN / PACIFIC ISLANDER,-73.828216,40.677597
238791909,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,108,25-44,M,ASIAN / PACIFIC ISLANDER,-73.93627,40.73624
238791910,01/07/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,S,121,25-44,M,WHITE,-74.145935,40.635332
238793674,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,25-44,F,UNKNOWN,-73.904387,40.843871
238793675,01/07/2022,244,107,BURGLARY,F,K,75,45-64,M,WHITE HISPANIC,-73.892371,40.67709
238793676,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,45-64,M,BLACK,-73.913562,40.671104
238793677,01/07/2022,511,235,DANGEROUS DRUGS,M,M,14,45-64,M,BLACK HISPANIC,-73.99072724,40.75595054
238793678,01/07/2022,244,107,BURGLARY,F,M,14,45-64,M,WHITE HISPANIC,-73.994695,40.755601
238793679,01/07/2022,339,341,PETIT LARCENY,M,M,19,25-44,M,WHITE HISPANIC,-73.954784,40.779159
238793680,01/07/2022,792,118,DANGEROUS WEAPONS,F,Q,106,25-44,M,BLACK,-73.855444,40.662929
238793681,01/07/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,S,121,25-44,M,BLACK,-74.13365268,40.63760124
238796029,01/07/2022,339,341,PETIT LARCENY,M,B,52,45-64,M,WHITE HISPANIC,-73.908788,40.873944
238796030,01/07/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,B,44,45-64,M,BLACK HISPANIC,-73.91377061,40.83872163
238796031,01/07/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,B,52,25-44,M,BLACK HISPANIC,-73.880047,40.86937
238796032,01/07/2022,109,106,FELONY ASSAULT,F,B,42,45-64,F,BLACK HISPANIC,-73.911697780277,40.8222710411331
238796033,01/07/2022,105,106,FELONY ASSAULT,F,K,72,18-24,M,WHITE HISPANIC,-74.0004411548878,40.6581577535544
238796035,01/07/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,88,45-64,M,BLACK,-73.960148,40.689614
238796036,01/07/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,88,45-64,M,BLACK,-73.960148,40.689614
238796037,01/07/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,63,18-24,M,BLACK,-73.92667263,40.63530599
238796038,01/07/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,88,45-64,M,BLACK,-73.960148,40.689614
238796039,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,25,45-64,M,BLACK HISPANIC,-73.934685,40.801105
238796040,01/07/2022,339,341,PETIT LARCENY,M,M,19,25-44,M,WHITE HISPANIC,-73.954784,40.779159
238796041,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,23,25-44,M,BLACK,-73.947351,40.789341
238796042,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,25,18-24,M,BLACK HISPANIC,-73.941011,40.800896
238796043,01/07/2022,339,341,PETIT LARCENY,M,M,19,25-44,M,WHITE HISPANIC,-73.954784,40.779159
238796044,01/07/2022,916,348,VEHICLE AND TRAFFIC LAWS,M,M,1,45-64,M,ASIAN / PACIFIC ISLANDER,-74.007582,40.720528
238796045,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,14,45-64,M,WHITE,-73.9945368920152,40.7535327012632
238796047,01/07/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,105,45-64,M,BLACK,-73.73476,40.726284
238796048,01/07/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,S,120,18-24,M,BLACK,-74.072753,40.612866
238798770,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,46,25-44,M,WHITE HISPANIC,-73.917111,40.850458
238798772,01/07/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,73,45-64,M,WHITE HISPANIC,-73.9135020552048,40.6711300016904
238798773,01/07/2022,397,105,ROBBERY,F,K,75,18-24,F,BLACK,-73.881509,40.671404
238798774,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,14,25-44,M,WHITE HISPANIC,-73.98645707,40.75671041
238798775,01/07/2022,177,116,SEX CRIMES,F,M,24,25-44,M,BLACK,-73.9670667458109,40.7960743128304
238798776,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,6,25-44,M,BLACK,-74.006965,40.732953
238798777,01/07/2022,503,117,DANGEROUS DRUGS,F,M,14,25-44,M,BLACK,-73.991557,40.752256
238798778,01/07/2022,397,105,ROBBERY,F,M,19,25-44,M,WHITE,-73.96373,40.766896
238798780,01/07/2022,511,235,DANGEROUS DRUGS,M,M,14,<18,M,BLACK,-73.991557,40.752256
238798781,01/07/2022,969,881,OTHER TRAFFIC INFRACTION,M,Q,111,25-44,M,UNKNOWN,-73.7675025349456,40.7603961392658
238798782,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,108,18-24,M,WHITE HISPANIC,-73.93627,40.73624
238798783,01/07/2022,397,105,ROBBERY,F,Q,103,18-24,F,BLACK,-73.792139,40.707439
238798784,01/07/2022,109,106,FELONY ASSAULT,F,Q,107,18-24,M,BLACK,-73.8109089148815,40.7301130668694
238798785,01/07/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,Q,106,18-24,M,WHITE HISPANIC,-73.840079,40.682389
238798786,01/07/2022,339,341,PETIT LARCENY,M,Q,103,45-64,M,BLACK,-73.79209,40.705608
238801794,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,44,25-44,M,WHITE HISPANIC,-73.91269797,40.84093032
238801795,01/07/2022,397,105,ROBBERY,F,B,40,<18,M,BLACK,-73.924895,40.810391
238801796,01/07/2022,397,105,ROBBERY,F,B,44,25-44,M,BLACK,-73.917925,40.832714
238801797,01/07/2022,515,117,DANGEROUS DRUGS,F,B,48,45-64,M,BLACK,-73.9006054489734,40.8441566000203
238801798,01/07/2022,503,117,DANGEROUS DRUGS,F,B,44,25-44,M,WHITE,-73.919455,40.837774
238801799,01/07/2022,515,117,DANGEROUS DRUGS,F,B,48,18-24,M,BLACK,-73.9006054489734,40.8441566000203
238801800,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,52,45-64,M,BLACK,-73.880047,40.86937
238801801,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,52,45-64,M,BLACK,-73.880047,40.86937
238801802,01/07/2022,397,105,ROBBERY,F,K,90,25-44,M,BLACK,-73.950348,40.706283
238801803,01/07/2022,339,341,PETIT LARCENY,M,K,90,25-44,M,BLACK,-73.950348,40.706283
238801804,01/07/2022,596,116,SEX CRIMES,F,K,75,25-44,M,BLACK,-73.8818110231735,40.6713598203364
238801806,01/07/2022,339,341,PETIT LARCENY,M,K,75,45-64,F,BLACK,-73.875681,40.651412
238801807,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,65+,F,WHITE,-73.946649,40.62558
238801808,01/07/2022,339,341,PETIT LARCENY,M,K,90,25-44,M,BLACK,-73.950348,40.706283
238801809,01/07/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,69,25-44,M,BLACK,-73.905128,40.648698
238801810,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,45-64,F,BLACK,-73.90652,40.677285
238801811,01/07/2022,105,106,FELONY ASSAULT,F,M,25,25-44,F,BLACK,-73.9410982410066,40.8009303727402
238801812,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,6,25-44,M,WHITE,-74.008709,40.732258
238801813,01/07/2022,339,341,PETIT LARCENY,M,M,28,25-44,F,BLACK,-73.946904,40.808372
238801814,01/07/2022,397,105,ROBBERY,F,M,14,25-44,M,WHITE,-73.991405,40.755018
238801815,01/07/2022,511,235,DANGEROUS DRUGS,M,M,33,45-64,F,WHITE,-73.934005,40.846452
238801816,01/07/2022,503,117,DANGEROUS DRUGS,F,M,34,45-64,M,ASIAN / PACIFIC ISLANDER,-73.93330626,40.84741335
238801817,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,33,25-44,M,BLACK,-73.941022,40.841616
238801818,01/07/2022,439,109,GRAND LARCENY,F,Q,104,45-64,F,AMERICAN INDIAN/ALASKAN NATIVE,-73.89347,40.704511
238801819,01/07/2022,0,0,(null),9,Q,113,25-44,M,BLACK,-73.77604735,40.67970059
238801820,01/07/2022,109,106,FELONY ASSAULT,F,Q,104,25-44,F,WHITE HISPANIC,-73.8937807141634,40.7044350296655
238801821,01/07/2022,339,341,PETIT LARCENY,M,Q,110,25-44,F,WHITE HISPANIC,-73.871197,40.733729
238801822,01/07/2022,109,106,FELONY ASSAULT,F,Q,105,25-44,M,BLACK,-73.7348645378882,40.7265293769835
238801823,01/07/2022,511,235,DANGEROUS DRUGS,M,S,120,45-64,M,BLACK,-74.075977,40.639592
238804487,01/06/2022,49,995,FOR OTHER AUTHORITIES,,B,44,25-44,M,WHITE HISPANIC,-73.920705,40.826275
238804488,01/06/2022,49,995,FOR OTHER AUTHORITIES,,B,44,25-44,M,WHITE HISPANIC,-73.920705,40.826275
238804489,01/07/2022,269,121,CRIMINAL MISCHIEF & RELATED OF,M,B,43,<18,F,BLACK,-73.859568,40.836279
238804490,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,45-64,M,BLACK,-73.865129,40.820429
238804491,01/07/2022,105,106,FELONY ASSAULT,F,B,45,18-24,M,BLACK,-73.8271260588639,40.8307223277672
238804492,01/07/2022,916,348,VEHICLE AND TRAFFIC LAWS,M,B,40,25-44,M,WHITE HISPANIC,-73.924895,40.810391
238804493,01/07/2022,515,117,DANGEROUS DRUGS,F,K,81,45-64,M,BLACK,-73.927746,40.692584
238804494,01/07/2022,515,117,DANGEROUS DRUGS,F,K,81,45-64,M,BLACK,-73.927746,40.692584
238804495,01/07/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,84,25-44,M,WHITE HISPANIC,-73.982973,40.6838
238804496,01/07/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,75,25-44,M,BLACK,-73.87801654,40.66188635
238804497,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,77,25-44,F,BLACK,-73.930572,40.674593
238804498,01/07/2022,109,106,FELONY ASSAULT,F,K,67,25-44,M,BLACK,-73.951016510623,40.6488507469884
238804499,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,66,25-44,M,WHITE HISPANIC,-73.9909448942322,40.6258375452829
238804500,01/07/2022,105,106,FELONY ASSAULT,F,K,67,25-44,M,BLACK,-73.951016510623,40.6488507469884
238804501,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,18-24,F,BLACK,-73.9613,40.651575
238804502,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,77,25-44,F,BLACK,-73.930572,40.674593
238804503,01/07/2022,439,109,GRAND LARCENY,F,K,79,45-64,M,BLACK,-73.94452959,40.68887208
238804505,01/07/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,33,25-44,M,BLACK,-73.941022,40.841616
238804506,01/07/2022,339,341,PETIT LARCENY,M,M,14,25-44,F,BLACK,-73.994398,40.753455
238804507,01/07/2022,759,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,28,18-24,M,BLACK,-73.951104,40.802621
238804508,01/07/2022,339,341,PETIT LARCENY,M,M,14,25-44,F,BLACK,-73.994398,40.753455
238804509,01/07/2022,793,118,DANGEROUS WEAPONS,F,M,28,18-24,M,BLACK,-73.957786,40.804535
238804510,01/07/2022,503,117,DANGEROUS DRUGS,F,M,30,45-64,M,BLACK,-73.946889,40.826217
238804511,01/07/2022,511,235,DANGEROUS DRUGS,M,M,30,25-44,F,BLACK,-73.95413257,40.82138169
238804512,01/07/2022,439,109,GRAND LARCENY,F,M,14,25-44,M,WHITE,-73.994398,40.753455
238804513,01/07/2022,511,235,DANGEROUS DRUGS,M,M,30,45-64,M,BLACK,-73.95045075,40.8264277
238804514,01/07/2022,462,353,UNAUTHORIZED USE OF A VEHICLE,M,Q,114,25-44,F,WHITE HISPANIC,-73.915361,40.769552
238804515,01/07/2022,969,881,OTHER TRAFFIC INFRACTION,M,Q,105,18-24,M,BLACK,-73.7348645378882,40.7265293769835
238806793,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,44,25-44,M,BLACK,-73.9189452,40.8303348
238806794,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,44,25-44,M,WHITE HISPANIC,-73.9196277517392,40.8378421209284
238806795,01/07/2022,105,106,FELONY ASSAULT,F,B,45,18-24,M,WHITE HISPANIC,-73.8271260588639,40.8307223277672
238806796,01/07/2022,269,121,CRIMINAL MISCHIEF & RELATED OF,F,K,67,25-44,M,BLACK,-73.915572,40.657037
238806797,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,18-24,M,BLACK,-73.9613,40.651575
238806798,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,67,25-44,M,BLACK,-73.91974234,40.66077022
238806799,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,67,25-44,M,WHITE,-73.913785,40.655432
238806800,01/07/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,69,25-44,M,BLACK,-73.90231306,40.64513343
238806801,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,67,18-24,M,BLACK,-73.951016510623,40.6488507469884
238806802,01/07/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,68,25-44,M,WHITE,-74.027467,40.620035
238806803,01/07/2022,297,354,ANTICIPATORY OFFENSES,M,M,30,25-44,M,BLACK,-73.9438488369889,40.8286232400477
238806804,01/07/2022,515,117,DANGEROUS DRUGS,F,M,30,18-24,M,WHITE HISPANIC,-73.95458462,40.82076979
238806805,01/07/2022,339,341,PETIT LARCENY,M,M,7,25-44,M,WHITE HISPANIC,-73.988194,40.722079
238806806,01/07/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,33,18-24,M,WHITE HISPANIC,-73.944159,40.837429
238806807,01/07/2022,109,106,FELONY ASSAULT,F,M,23,45-64,M,BLACK,-73.9476340039424,40.7894632995555
238806808,01/07/2022,339,341,PETIT LARCENY,M,M,9,18-24,M,BLACK HISPANIC,-73.99143444,40.72986175
238806809,01/07/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,23,25-44,M,BLACK,-73.945898,40.797107
238806810,01/07/2022,109,106,FELONY ASSAULT,F,M,10,25-44,M,WHITE HISPANIC,-73.9980491084798,40.7426636084461
238806811,01/07/2022,339,341,PETIT LARCENY,M,M,1,18-24,M,BLACK,-74.007582,40.720528
238806812,01/07/2022,705,358,OFFENSES INVOLVING FRAUD,M,M,13,25-44,M,BLACK,-73.98474287,40.73951161
238806814,01/07/2022,339,341,PETIT LARCENY,M,Q,110,45-64,F,WHITE HISPANIC,-73.871197,40.733729
